    0 2017 11 15  8 48 21.52   25.4500  141.6080   28.4000  5.20      62 201711150848 0.1646 
    2     0 TS02   14.4911   99.5057    126.0000    23 TS18   14.4809  100.8931     15.0000 p    6.706 
    2     0 TS02   14.4911   99.5057    126.0000     5 TS19   14.9661  100.6891     73.0000 p    4.530 
    2     0 TS02   14.4911   99.5057    126.0000    30 TS21   16.1934  100.8536    107.0000 p    2.653 
    2     0 TS02   14.4911   99.5057    126.0000     6 TS24   12.7845  101.3428     29.0000 p   13.424 
    2     0 TS02   14.4911   99.5057    126.0000    31 TS25   13.5479  101.6619     56.0000 p   12.840 
    2     0 TS02   14.4911   99.5057    126.0000    32 TS26   14.0414  101.9992     73.0000 p   13.303 
    2    27 TS04   16.2118   99.3544    147.0000     2 TS12   15.3686  100.9204     99.0000 p    9.644 
    2    27 TS04   16.2118   99.3544    147.0000    28 TS16   13.9438   99.5796     40.0000 p    6.594 
    2    27 TS04   16.2118   99.3544    147.0000    23 TS18   14.4809  100.8931     15.0000 p   11.651 
    2    27 TS04   16.2118   99.3544    147.0000     5 TS19   14.9661  100.6891     73.0000 p    9.475 
    2    27 TS04   16.2118   99.3544    147.0000    30 TS21   16.1934  100.8536    107.0000 p    7.599 
    2    27 TS04   16.2118   99.3544    147.0000    33 TS22   18.5011   98.3697    498.0000 p  -10.065 
    2    27 TS04   16.2118   99.3544    147.0000    34 TS23   17.3921   98.4644    459.0000 p   -6.942 
    2    27 TS04   16.2118   99.3544    147.0000    35 TS35   16.2424  101.9292    241.0000 p   12.877 
    2    27 TS04   16.2118   99.3544    147.0000    36 PHRA   18.4989  100.2290    186.0000 p   -1.739 
    2    11 TS08   20.1604   99.9961    435.0000    12 TS09   18.7397  100.6862    226.0000 p    6.882 
    2    11 TS08   20.1604   99.9961    435.0000    33 TS22   18.5011   98.3697    498.0000 p   -3.287 
    2    11 TS08   20.1604   99.9961    435.0000    36 PHRA   18.4989  100.2290    186.0000 p    5.039 
    2    12 TS09   18.7397  100.6862    226.0000    33 TS22   18.5011   98.3697    498.0000 p  -10.169 
    2    12 TS09   18.7397  100.6862    226.0000    37 TS38   17.1656  101.8407    300.0000 p    9.357 
    2    12 TS09   18.7397  100.6862    226.0000    38 TS40   17.9901  102.1630    215.0000 p    9.228 
    2    12 TS09   18.7397  100.6862    226.0000    36 PHRA   18.4989  100.2290    186.0000 p   -1.844 
    2     2 TS12   15.3686  100.9204     99.0000     3 TS13   13.4360   99.6326     84.0000 p   -1.738 
    2     2 TS12   15.3686  100.9204     99.0000    22 TS15   13.5481   99.3346    140.0000 p   -3.166 
    2     2 TS12   15.3686  100.9204     99.0000    28 TS16   13.9438   99.5796     40.0000 p   -3.050 
    2     2 TS12   15.3686  100.9204     99.0000    29 TS17   13.8142  100.1372      8.0000 p   -0.179 
    2     2 TS12   15.3686  100.9204     99.0000    23 TS18   14.4809  100.8931     15.0000 p    2.007 
    2     2 TS12   15.3686  100.9204     99.0000     5 TS19   14.9661  100.6891     73.0000 p   -0.168 
    2     2 TS12   15.3686  100.9204     99.0000    30 TS21   16.1934  100.8536    107.0000 p   -2.045 
    2     2 TS12   15.3686  100.9204     99.0000    31 TS25   13.5479  101.6619     56.0000 p    8.141 
    2     2 TS12   15.3686  100.9204     99.0000    32 TS26   14.0414  101.9992     73.0000 p    8.604 
    2     2 TS12   15.3686  100.9204     99.0000    18 TS34   16.1791  103.1964    162.0000 p    9.083 
    2     2 TS12   15.3686  100.9204     99.0000    35 TS35   16.2424  101.9292    241.0000 p    3.233 
    2     2 TS12   15.3686  100.9204     99.0000    37 TS38   17.1656  101.8407    300.0000 p   -0.182 
